,Album,Album_num,title,Track_num,Lyrics,Lyric_num
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,whip crack we run this spot like a chinese sweatshop,53
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,dont stop work it work it til chest pop cardiac arrested,54
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,im so invested im selfinvented,55
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,thats no illusion theres no confusion,56
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,you see the future you fear the future,57
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,ive seen the truth and im so deluded,58
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,ive been a better bad guy than i been better than bad,59
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,been a bit a bully talk beating on my chest in fact,60
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,im a half stack from a rack,61
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,i been around the block babe i know a few facts,62
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,maniac brainiac run go tell them that,63
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,atlien ny felon rap,64
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,handle me wrong im snappin,65
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,show up at your class whats happenin,66
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,schoolyard bully with a fully automatic,67
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,heart full of pain and a head full of havoc,68
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,everybody stepped on the kid and im letting them have it havoc,69
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,leaving they momma to say what happened,70
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,who gon buy my baby a casket fuck that bitch im a bastard,71
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,megablast im mega lit,72
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,on highway 6 and im not strapped in,73
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,i dont crash bitch i just skid,74
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,you got the cash ill make the trip,75
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,i make the trip you better pay,76
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,done worse for less dont make my day,77
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,im not from earth from far away,78
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,i bust through chests like baby greys,79
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,runnin the jewels of the game,80
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,whippin the mix is like chickens of caine,81
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,spittin the sentence again parents is livid again,82
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,kids is just fuckin insane,83
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,pointin that pistol and fist for the chain,84
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,reppin the symbol like they in a gang,85
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,delivery dope like a dosage of dope,86
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,or a noseful of coke for a junkie or fiend,87
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,oh my,88
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,dont cry,89
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,oh my,90
1,Run the Jewels 2,2,Oh My Darling Don't Cry,1,dont cry,91
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,bunches and bunches punches is thrown until youre frontless,1
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,oodles and oodles bang bullets at suckers noodles,2
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,last album voodoo proved that we was fuckin brutal,3
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,im talking crazy half past the clock is cuckoo,4
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,you rappers doodoo baby shit just basic boo boo,5
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,im shaka zulu mansa musa my moneys beaucoup,6
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,my beats is bangin fuck what you rappin who produced you,7
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,i slapped the snot take what ya got and run the jewels you,8
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,you itsy bitsy furry frightened and frickin sickly,9
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,a little prickly dick on display for winter swimming,10
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,look at these kiddies mike imma ratatat em for living,11
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,i deal in dirty work do the deed and then dashditch em,12
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,id lend a hand but its stuck in a fist and gun position,13
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,we run a brand where destructions the number one commitment,14
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,its all a joke between mom contractions and coffin fittings,15
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,so we disappear into smoke like were fucking magicians,16
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,no hocus pocus you simple suckers been served a notice,17
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,top of the morning my fist to your face is fucking folgers,18
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,we might be giants standing on little dandy shoulders,19
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,you punks is pussy proverbial pansy panty holders,20
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,i jake the snake em ddt em in mausoleums,21
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,macabre massacres killing cunts in my coliseum,22
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,they all actors giving top in back of a bm,23
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,id fall back if the casting calls are ending in semen,24
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,im the foulest no need for any evaluation,25
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,im a phallus a johnson a jimmy spraying faces,26
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,any cow that is sacred will get defaced,27
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,like any tyrant murderer gets replaced face it,28
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,the fellows at the top are likely rapists,29
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,but youre like mellow out man just relax,30
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,its really not that complicated,31
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,well pardon me i guess im just insane as you explained,32
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,or maybe sanctifying the sadistic is deranged,33
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,this run the jewels is murder mayhem melodic music,34
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,psychotics use it to lose it junkies simply abuse it,35
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,thats word to phillip seymour hoff and im kushin coughin,36
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,i probably smell like a pound when they put me in a coffin,37
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,the gates of hell are pugnaciously pacin waitin,38
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,i give a fuck if im late tell satan be patient,39
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,but i aint here for durations im just taking vacations,40
2,Run the Jewels 2,2,"Blockbuster Night, Pt. 1",2,and tell him fuck him i never loved him and salutations,41
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,1
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them,2
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,fuck the slow mo,3
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,fashion slave you protestin to get in a fuckin look book,4
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,everything i scribbles like an anarchists cookbook,5
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,look good posin in the centerfold of crook book,6
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,black on black on black with the ski mask that is my crook look,7
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,how you like my stylin bruh aint nobody smilin bruh,8
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,bout to turn this mothafucka up like rikers island bruh,9
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,where my thuggers and my crippers and my blooders and my brothers,10
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,when you niggas gon unite and kill the police motherfuckers,11
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,or take over a jail give them cos hell,12
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the burnin of the sulfur goddamn i love the smell,13
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,now get to pillow torchin where the fuck the warden,14
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,and when you find him we dont kill him we just waterboard him,15
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,we killin them for freedom cause they tortured us for boredom,16
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,and even if some good ones die fuck it the lordll sort em,17
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,were out of order your honor youre out of order,18
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,this whole court is unimportant you fuckers are walkin corpses,19
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im a flip wig synonym livin within distortion,20
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,ill bite into a cyanide molar before you whores win,21
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im a new yorkian im fucked from the jump,22
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,i wear my yankee so tilted i actually walk with a hunch,23
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,look at mikey i think he likey we are sinister sons,24
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,and we the type to greet the preacher with a grin and a gun,25
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,come on,26
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,27
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,28
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,29
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,30
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,a wise man once said we all dead fuck it,31
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,just spit it disgustin youngin and hold your nuts while you gunnin,32
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,i listened tatted the sentence on my dick last summer,33
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,now ill never get that phrase off my brain its no wonder,34
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im here to buy hearts i got hundreds honey,35
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the cheaper the parts the better buy for the money,36
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im trained in vagina whisperin glistenin,37
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,waitin for their christenin,38
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,i know the neighbors cant help but listen in,39
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,a dirty boy who come down on the side of dissonance,40
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,i cant even relax without sirens off in the distances,41
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,not shittin you little buddy this fuckin islands a prison,42
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the only solace i have is the act of conjugal visiting,43
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,my solitary conditions preventin conjugal visits,44
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,though mainly missin my missus they keepin me from my children,45
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,conditions create a villain the villain is given vision,46
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the vision becomes a vow to seek vengeance on all the vicious,47
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,liars and politicians profiteers of the prisons,48
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the forehead engravers enslavers of men and women,49
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,including members of clergy that rule on you through religion,50
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,so strip your kids to the nude and then tell em godll forgive em,51
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,52
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,53
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,54
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,55
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,its de la on the cut lifting six on your snitching crew,56
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im miles ahead of you you can sip my bitches brew,57
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,my battle status is burning mansions from dallas to malibu,58
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,check my résumé your residence is residue,59
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,call her a skin job and my honey dip will backflip for you,60
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,you playin god your eye sockets she gon rip into,61
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,we sick of bleeding now the trey spray and victim you,62
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,done dyin phillip ak dickin you,63
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,with clips in the bottom we dipping through gotham,64
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,yes eclipsed by the shadows a dark dance to the coffin,65
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,im a fellow with melanin suspect of a felony,66
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,rip like rakim allah feds is checkin my melody,67
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,yes aggressively testin with bunk stretches and penalties,68
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,dump cases when facing to cop pleas when we seizing the pump,69
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,with reason to dump on you global grand dragons,70
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,still piling fast bucks afghani toetaggin,71
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,now they trackin me and we bustin back see,72
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,the only thing that close quicker than our caskets be the factories,73
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,74
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,75
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them jewels fast run them run them jewels fast,76
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,run them run them run them run them run them run them,77
3,Run the Jewels 2,2,Close Your Eyes (And Count to Fu*k),3,fuck the slow mo,78
4,Run the Jewels 2,2,All My Life,4,paul is dead,1
4,Run the Jewels 2,2,All My Life,4,one time for the pill and the reefer man,2
4,Run the Jewels 2,2,All My Life,4,one time for one time for,3
4,Run the Jewels 2,2,All My Life,4,one time for the pill and the reefer man,4
4,Run the Jewels 2,2,All My Life,4,one time for theone oneoneone,5
4,Run the Jewels 2,2,All My Life,4,one time for the pill and the reefer man,6
4,Run the Jewels 2,2,All My Life,4,its the young black leader to the people man,7
4,Run the Jewels 2,2,All My Life,4,if youre girls fine nigga might eat her man,8
4,Run the Jewels 2,2,All My Life,4,im talkin middle of the mall like a pita man,9
4,Run the Jewels 2,2,All My Life,4,a nigga sky high now like jesus man,10
4,Run the Jewels 2,2,All My Life,4,and oh lord this reefer so potent,11
4,Run the Jewels 2,2,All My Life,4,got an anti gravity a nigga stay floatin,12
4,Run the Jewels 2,2,All My Life,4,this nigga rob me bitch you must be jokin,13
4,Run the Jewels 2,2,All My Life,4,like pow pow pow leave your chestplate open,14
4,Run the Jewels 2,2,All My Life,4,one half the best tag team ever,15
4,Run the Jewels 2,2,All My Life,4,them other fellas all right we better,16
4,Run the Jewels 2,2,All My Life,4,anybody disagree they jealous,17
4,Run the Jewels 2,2,All My Life,4,and anybody dont just motherfucking yellow just yellow,18
4,Run the Jewels 2,2,All My Life,4,fuck a boss im the goddamn owner,19
4,Run the Jewels 2,2,All My Life,4,and i smell like ysl and marijuana,20
4,Run the Jewels 2,2,All My Life,4,don draper with the paper might pull a slick caper,21
4,Run the Jewels 2,2,All My Life,4,secretary told me fuck you i told her you gonna,22
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,23
4,Run the Jewels 2,2,All My Life,4,all my life,24
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,25
4,Run the Jewels 2,2,All My Life,4,all my life,26
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,27
4,Run the Jewels 2,2,All My Life,4,all my life,28
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,29
4,Run the Jewels 2,2,All My Life,4,sharp like knife,30
4,Run the Jewels 2,2,All My Life,4,bet a buck im stuck in the guts of the night,31
4,Run the Jewels 2,2,All My Life,4,and im ready on the right,32
4,Run the Jewels 2,2,All My Life,4,please pass that already alright,33
4,Run the Jewels 2,2,All My Life,4,get fetti hes steady on the mic,34
4,Run the Jewels 2,2,All My Life,4,what the fuck else can he do right,35
4,Run the Jewels 2,2,All My Life,4,step armed heavy and he brought mike,36
4,Run the Jewels 2,2,All My Life,4,never step light no fair fights,37
4,Run the Jewels 2,2,All My Life,4,we got the drugs yall wanted,38
4,Run the Jewels 2,2,All My Life,4,take a suck on the tail of a comet,39
4,Run the Jewels 2,2,All My Life,4,im so high you a hobbit,40
4,Run the Jewels 2,2,All My Life,4,dick level please back up off it,41
4,Run the Jewels 2,2,All My Life,4,better off dead like paul is,42
4,Run the Jewels 2,2,All My Life,4,your name dont ring go starrless,43
4,Run the Jewels 2,2,All My Life,4,me and mike we a friend to the farmers,44
4,Run the Jewels 2,2,All My Life,4,the weed run out we might cop your whole harvest,45
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,46
4,Run the Jewels 2,2,All My Life,4,all my life,47
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,48
4,Run the Jewels 2,2,All My Life,4,all my life,49
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,50
4,Run the Jewels 2,2,All My Life,4,all my life,51
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,52
4,Run the Jewels 2,2,All My Life,4,one time for the pill and the reefer man,53
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,54
4,Run the Jewels 2,2,All My Life,4,all my life,55
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,56
4,Run the Jewels 2,2,All My Life,4,all my life,57
4,Run the Jewels 2,2,All My Life,4,and i been this way shorty,58
4,Run the Jewels 2,2,All My Life,4,all my life,59
4,Run the Jewels 2,2,All My Life,4,and i been this way bitch,60
4,Run the Jewels 2,2,All My Life,4,all my life,61
4,Run the Jewels 2,2,All My Life,4,go go go go,62
4,Run the Jewels 2,2,All My Life,4,go go go go,63
4,Run the Jewels 2,2,All My Life,4,go go go go,64
4,Run the Jewels 2,2,All My Life,4,go go go go,65
4,Run the Jewels 2,2,All My Life,4,go go go go,66
4,Run the Jewels 2,2,All My Life,4,go go go go,67
4,Run the Jewels 2,2,All My Life,4,go go go go,68
4,Run the Jewels 2,2,All My Life,4,go go go go,69
4,Run the Jewels 2,2,All My Life,4,all my life,70
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,smoke from the loosie drift hold it like a crucifix,1
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,blow from the nose im a dragon to a gnome,2
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,got a average of being excellent the median just dope,3
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like the ratio of heroin to laxative thats sold,4
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,authorities have spoken demanded your pure devotion,5
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,get magnetized to the ground while the falcons of murder close in,6
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,i chose to go guano yall know kinda batshit,7
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,the bright lights of fuckery stuck in me automatic,8
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,ill teabag a piranha tank heart barely beating,9
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,a wild one wholl swim like directly after hes eaten,10
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,while holding a toaster oven thats plugged with a fork in it,11
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,cause death by electrocutions like life in new york in it,12
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,shouldve been a dentist mom said it pains the way that my craft expresses,13
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,born in a little shop of horrors that i cant even afford to rent in,14
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,wheres the exit,15
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,wanna talk shop i can chop it up with xacto touch,16
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,whats the rush,17
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,autograph skin flaps tag em up,18
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,i dont brag enough you de facto suck,19
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,a lot of you new to the el producto milieu,20
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,kinda like fuck is you,21
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,im a little black spot on a sun of lies,22
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,but im not too high to say im the truth,23
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,i line the booth to catch blood like a bateman,24
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,nathan sacred ill mace a play pen,25
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,jewel runner bitch make the name stick,26
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,not for sale but im taking payments,27
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,28
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybodys doin it,29
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,30
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybody doin it,31
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,32
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybodys doin it,33
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win,34
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,im fly as a pegasus thats no embellishment,35
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,im here to pain the whole game where the excedrin,36
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,good pussy good marijuana that be my medicine,37
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,and im a mixture of mjg and the weathermen,38
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,a revolutionary bangin on my adversaries,39
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,and i love dr king but violence might be necessary,40
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,cause when you live on mlk and it gets very scary,41
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,you might have to pull your ak send one to the cemetery,42
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,we overworked underpaid and we underprivileged,43
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,they love us they love us why,44
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,because we feed the village,45
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,you really made it or just became a prisoner of privilege,46
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,you willing to share that information that youve been given,47
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like who really run this,48
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like who really run that man that say he run this,49
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,who who really run that man that say he run this,50
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,run run run run this,51
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like who really fund this,52
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like who really fund who say he fund this,53
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,like who in the world gon tell donald sterl who to put on the you cant come list,54
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,now dont be silly,55
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,who the fuck gon bully me if i got a billi,56
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,if i got a billi and the bitch recording me im like who cares,57
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,what i wouldnt be is on tv stutterin tatatalkin scared,58
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,so the question is when dons at home with that traitor ass bitch alone,59
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,whos that voice on the side of the phone that shakes and rattles his bones,60
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,could it be the man behind the man behind the man behind the throne,61
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,gone,62
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,63
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybodys doin it,64
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,65
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybody doin it,66
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win win,67
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybodys doin it,68
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,lie cheat steal kill win,69
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybody doin it,70
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybody doin it doin it,71
5,Run the Jewels 2,2,"Lie, Cheat, Steal",5,everybody doin it,72
6,Run the Jewels 2,2,Early,6,it be feelin like the life that im livin man i dont control,1
6,Run the Jewels 2,2,Early,6,like every day im in a fight for my soul,2
6,Run the Jewels 2,2,Early,6,could it be that my medicines the evidence,3
6,Run the Jewels 2,2,Early,6,for pigs to stop and frisk me when they rollin round on patrol,4
6,Run the Jewels 2,2,Early,6,and ask why youre here,5
6,Run the Jewels 2,2,Early,6,i just tell em cause it is what it is,6
